Year,Boat Name,Model,link
2019,Sanger Boats,212 SL,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2019,Sanger Boats,V215 S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2019,Sanger Boats,V215 SX,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2019,Sanger Boats,V215 XTZ,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2019,Sanger Boats,V237 S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2019,Sanger Boats,V237 SX,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2019,Sanger Boats,V237 XTZ,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Sanger Boats,212 SL,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Sanger Boats,231 SL,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Sanger Boats,V215 S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Sanger Boats,V215 SX,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Sanger Boats,V215 XTZ,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Sanger Boats,V237 S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Sanger Boats,V237 SX,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Sanger Boats,V237 XTZ,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Sanger Boats,212 SL,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Sanger Boats,231 SL,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Sanger Boats,V215 SX,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Sanger Boats,V215 XTZ,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Sanger Boats,V237 S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Sanger Boats,V237 SX,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Sanger Boats,V237 XTZ,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Sanger Boats,212 SL,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Sanger Boats,231 SL,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Sanger Boats,V215 SX,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Sanger Boats,V215 XTZ,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Sanger Boats,V237 S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Sanger Boats,V237 SX,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
